15.220888	0.01779739
16.740477	0.01216937
24.312122	0.01782535
55.186667	0.05691830
18.406448	0.01593891
18.695714	0.01893679
16.335755	0.01076981
19.676331	0.00394930
21.978402	0.01177019
14.195741	0.01437777
16.667512	0.00750648
26.039292	0.02633454
15.363225	0.01825143
23.918505	0.00921509
21.937997	0.01766583
18.833599	0.01279838
16.925146	0.01350056
22.392781	0.00948845
20.577574	0.02443593
20.035111	0.01302755
19.906559	0.01589454
10.411140	0.00248852
20.606409	0.01552524
23.454110	0.01444521
13.442904	0.01802735
22.235032	0.00957919
19.535347	0.01905771
21.294577	0.01167564
15.471182	0.00470410
22.117166	0.00797774
13.282808	0.00318224
11.774350	0.00278435
23.164326	0.01184686
14.879282	0.00515817
15.082458	0.01365552
28.249102	0.01056507
13.866108	0.01145246
23.193235	0.00631674
22.978757	0.02154797
13.905129	0.02136596
19.969204	0.00454599
22.144940	0.01592499
17.456581	0.01033604
13.676062	0.01361305
25.938425	0.01399031
19.871912	0.01231293
20.482348	0.01295094
15.982316	0.01938585
23.251873	0.01212830
16.798079	0.01494816
22.864967	0.01234541
26.563608	0.01175801
24.315429	0.02940683
23.374845	0.01108207
18.526760	0.00348037
22.908570	0.01382546
14.437116	0.00407952
14.845786	0.01894788
20.755758	0.00902430
23.579660	0.01248653
19.264144	0.02673824
22.242344	0.02121519
17.320950	0.00602690
21.917079	0.02100911
20.446536	0.00622085
11.207816	0.00468748
12.451570	0.00410225
22.923458	0.03010427
23.887086	0.02828401
15.679923	0.01448107
21.484807	0.00607396
19.021141	0.00887355
19.882401	0.03398624
18.915683	0.00576562
19.801041	0.01180136
22.758016	0.00653064
24.087051	0.02876647
21.615018	0.01299292
17.767991	0.01479540
27.541578	0.02898365
24.092312	0.01675192
18.200974	0.01458338
29.099229	0.02677248
16.900524	0.00445796
19.970962	0.01777966
20.206640	0.01921019
21.573379	0.00841420
23.041380	0.02374215
19.383121	0.02966737
24.089944	0.01375993
28.206044	0.01502968
22.881285	0.01964736
11.455674	0.00271065
15.996252	0.00779059
22.473133	0.01921462
10.496549	0.00284932
14.842086	0.00315036
28.018301	0.01464046
16.275869	0.00711230
21.088515	0.00590254
22.056944	0.01529680
18.884912	0.00974448
11.634002	0.01602697
13.299115	0.01697469
19.600818	0.00506972
20.464685	0.00701145
21.527601	0.00773389
19.622276	0.01369321
22.838405	0.00747792
19.299752	0.02182817
22.672133	0.02055070
17.531875	0.01578676
18.167606	0.01018672
19.307975	0.00941853
16.866489	0.02102123
21.082389	0.01582077
24.641817	0.01054857
26.090340	0.02761010
22.824866	0.01201520
22.232808	0.01112922
16.308068	0.01795770
18.754486	0.01788774
18.042365	0.00765582
18.974862	0.01348086
18.631793	0.01010241
14.000313	0.00632472
14.158104	0.03151523
18.608975	0.02834344
15.565125	0.00900532
18.366401	0.00497960
15.162719	0.00516125
22.785591	0.00617403
16.988607	0.00474753
13.593363	0.00443976
19.909753	0.02039493
27.111740	0.03380686
17.652055	0.01530087
18.820022	0.00795389
15.803343	0.01445178
18.255292	0.02569828
22.846665	0.01196536
20.395187	0.00744729
60.892900	0.08924094
19.232284	0.00408204
18.950974	0.02469508
14.851498	0.01783872
18.785103	0.00594746
18.017506	0.01785997
26.349636	0.01449980
23.247183	0.01418074
15.429138	0.00740327
17.770149	0.02275698
22.976865	0.01454373
15.619281	0.01347307
15.523305	0.00638365
21.999209	0.00514562
31.467524	0.02408786
13.350559	0.02914082
27.038474	0.01146246
15.544613	0.01260402
25.557700	0.01421232
20.119921	0.01935469
17.667369	0.02520629
12.532312	0.00838960
18.397092	0.01050896
24.704387	0.01298353
22.345204	0.01713283
17.079176	0.00349409
19.044562	0.02104301
19.409256	0.01155051
15.018339	0.00988009
20.259449	0.01083314
33.580358	0.00543291
14.898960	0.01735317
22.669487	0.00585107
16.674819	0.02797297
16.623219	0.01180034
18.260745	0.03028535
17.699710	0.00220726
14.014544	0.01302970
21.774722	0.00908253
9.242778	0.00437827
22.650300	0.01504559
21.607101	0.01797513
19.794570	0.00723014
18.868408	0.02118122
14.111812	0.00546521
33.829454	0.01374516
28.342277	0.00949816
17.339580	0.00771405
11.236483	0.00993131
13.142533	0.02248082
13.760927	0.01168890
18.437206	0.00960766
20.202005	0.00975885
17.060651	0.01082912
20.923372	0.03085781
24.136716	0.02427417
14.689096	0.01147824
21.402924	0.01775731
17.289522	0.02509847
18.653391	0.02849424
17.547049	0.01406533
33.194838	0.00662800
22.318532	0.01210501
21.709230	0.02152917
30.215136	0.02113752
13.684237	0.01059675
20.657926	0.01116396
18.986691	0.01075255
22.750101	0.02380519
19.543854	0.01731255
20.018816	0.00702651
21.777134	0.01760669
24.084351	0.00997343
21.760167	0.01969376
14.383833	0.01257283
14.591183	0.00870745
20.146168	0.01003138
13.745783	0.01384456
25.511857	0.02002711
26.032388	0.00799719
15.726231	0.00266522
17.552896	0.01479679
16.780815	0.02451697
21.838942	0.01235717
19.159344	0.00544626
16.928703	0.02163575
13.633929	0.01371617
18.288576	0.01285377
22.591568	0.00663677
16.984629	0.00776083
26.941290	0.02007828
24.163274	0.01087409
27.610045	0.00689219
22.653160	0.00619725
17.338695	0.01247946
29.759904	0.01141492
23.910067	0.01771509
13.962059	0.01571061
14.255660	0.00367228
14.862991	0.00880850
14.588165	0.00959073
25.061316	0.01081356
23.737359	0.01693252
18.846756	0.01309829
