29.439295	0.00710098
18.652519	0.01841565
22.541131	0.01573306
23.436908	0.01490921
18.208386	0.01087096
15.214183	0.03114044
6.646046	0.01172825
11.307848	0.03662539
14.148568	0.00808229
20.425491	0.00806790
17.792316	0.01086159
21.062995	0.01425514
13.947341	0.03220373
7.488212	0.03256659
16.256144	0.02249188
12.454426	0.02234214
24.438575	0.01045582
20.491964	0.02259107
12.286904	0.00830489
13.476446	0.00969998
45.321609	0.02169070
11.541398	0.00795309
17.532796	0.01542508
18.862467	0.02068317
13.575611	0.02757398
24.221231	0.01357520
18.908010	0.00565644
17.066413	0.01529952
17.844601	0.02148339
13.444609	0.02729208
14.556817	0.01927228
16.635418	0.02323729
18.391345	0.01556667
17.715433	0.01076183
14.913961	0.00752749
21.294781	0.01582033
19.860620	0.02701725
14.121441	0.02945719
12.251814	0.00855672
17.645293	0.02158653
16.043055	0.02633855
18.043983	0.00748279
13.865468	0.03284997
21.151073	0.03561208
18.744163	0.01636386
11.055534	0.00548303
13.627370	0.01277631
20.197924	0.03342127
22.034710	0.01291505
21.661148	0.01319611
12.525589	0.01516077
20.074395	0.01486201
15.210614	0.00729367
10.191054	0.01291402
14.895301	0.02670216
22.318116	0.02371687
12.167573	0.00447757
23.108074	0.02783478
8.283029	0.00695356
17.105407	0.01678947
14.787732	0.01257256
14.717028	0.01926131
19.062538	0.00842943
22.489283	0.01510557
9.658975	0.03769909
19.710966	0.00873451
16.148458	0.01947750
17.447458	0.02082001
12.026802	0.00634392
14.598598	0.02432233
17.244743	0.01817330
17.906993	0.01548775
12.155664	0.02491111
6.914265	0.01319948
20.701121	0.02253015
24.791524	0.02411901
22.197174	0.02476248
13.368887	0.00903379
10.012555	0.02360678
22.424137	0.00706409
20.324768	0.01835063
18.936130	0.02727056
16.925264	0.01635725
17.611833	0.03265960
21.396418	0.01420558
13.262802	0.00498724
19.008456	0.01987608
9.828792	0.02378963
10.420412	0.01163922
22.371936	0.01276284
12.591318	0.02964866
20.126748	0.01801263
15.182044	0.00849184
13.090627	0.00804906
20.272061	0.00926894
24.303747	0.00947003
15.894120	0.01513230
10.636795	0.00587014
16.895158	0.01799299
16.451897	0.00844623
17.462341	0.02019128
11.419982	0.02727412
13.862573	0.00449287
15.355276	0.02033892
14.794918	0.00963638
14.571754	0.01537319
16.111829	0.00414852
21.557517	0.01214838
18.923012	0.01308343
14.663531	0.02376574
12.603619	0.00441901
21.027720	0.01543137
19.470277	0.01948617
18.949033	0.01585081
21.173073	0.01620488
22.164273	0.03500859
17.934722	0.01970142
15.814405	0.00586266
11.937112	0.01150696
17.908571	0.00813655
15.465856	0.02071801
16.176938	0.01276198
17.279406	0.00957601
19.468487	0.02827672
13.565846	0.03253347
14.662997	0.01523557
18.535494	0.00584419
14.703687	0.02641466
22.977716	0.03183411
8.833974	0.01847381
24.948022	0.02061846
18.111200	0.01632032
11.985700	0.01117014
16.007807	0.00945846
23.048583	0.01459515
13.636880	0.01029756
22.223194	0.01280138
19.366088	0.02370736
21.622914	0.01286875
17.640608	0.00929374
18.028595	0.02056637
10.794921	0.02012358
21.076786	0.01446182
28.092779	0.01586787
10.194482	0.01003521
19.816929	0.01436276
17.089453	0.00905163
11.976168	0.01026366
20.403820	0.00751827
21.675096	0.00825685
17.861816	0.01736447
16.025054	0.01782710
20.552669	0.01211358
16.499814	0.00481452
18.488655	0.01112632
18.264236	0.01198073
22.671677	0.01628769
10.852529	0.02710007
18.755186	0.03449279
13.802883	0.01271916
13.311010	0.00320111
18.523970	0.00861479
13.754845	0.01907850
21.615760	0.01518833
15.592674	0.00534338
14.796335	0.01288903
14.759753	0.02887276
17.580595	0.01201578
23.670455	0.02186499
18.991128	0.03715761
14.305250	0.01879617
25.086796	0.01529971
19.194973	0.00774004
13.030651	0.00774805
19.008975	0.01417464
10.189928	0.00460227
11.728287	0.02834451
17.722517	0.00820466
22.414444	0.03201543
19.211657	0.01387030
15.528497	0.02316638
16.851603	0.02011355
20.730109	0.03370146
21.023630	0.01772982
12.527456	0.00736592
22.128170	0.02964430
19.018360	0.00723567
5.217207	0.00413971
11.456698	0.01542002
16.693358	0.00361532
20.690409	0.02294752
21.226065	0.01786235
11.262086	0.01116005
25.489041	0.00783809
16.372349	0.00906145
12.788552	0.00922151
21.263316	0.00715380
13.134988	0.01053700
21.098910	0.01704228
17.877831	0.04045733
24.151130	0.02379759
21.916497	0.02777649
14.605349	0.03173093
10.175508	0.00516835
25.757125	0.02956527
21.928951	0.01812835
26.883268	0.02734775
16.299267	0.03835267
9.404960	0.02245431
19.719058	0.01241988
12.878818	0.01752884
12.483237	0.02633334
19.536427	0.01048224
17.725610	0.01388908
18.194807	0.01153967
23.156471	0.01712750
15.198671	0.01477378
15.657606	0.00747231
17.832766	0.01078166
23.208485	0.01025796
9.357517	0.00425418
11.596207	0.00605760
15.898265	0.00517405
15.826522	0.01053091
15.508716	0.02718679
13.516655	0.00340938
12.275984	0.00384055
17.945437	0.02125636
21.294070	0.02002427
15.168396	0.01270398
20.569898	0.01320582
16.676532	0.01972021
6.609960	0.00514601
17.098483	0.00605991
19.228923	0.02075978
12.673070	0.01277532
13.751290	0.02298814
26.121795	0.02681295
14.425925	0.00455751
13.520278	0.01259204
19.671957	0.01716031
19.916412	0.00669147
20.414301	0.01047510
11.006910	0.01849508
